id,likesCount,owner/is_mentionable,owner/is_private,owner/is_verified,repliesCount,text,timestamp
18025190408663754,1,TRUE,FALSE,FALSE,0,❤️☝️,2025-04-14T19:55:37.000Z
17945511614970895,9,TRUE,TRUE,FALSE,0,Thought that was Luka.,2025-04-15T21:38:47.000Z
17948744576825616,305,TRUE,TRUE,FALSE,4,Lucky guy.  Those first few years are the best.,2025-04-15T21:14:13.000Z
18035658629308474,12,TRUE,FALSE,FALSE,0,2020 and still going as strong as my martinis,2025-04-15T21:04:15.000Z
17892520896213488,25,TRUE,FALSE,FALSE,0,,2025-04-15T22:00:23.000Z
17923701201060784,165,TRUE,TRUE,FALSE,3,Luka Doncic?,2025-04-15T21:08:49.000Z
18367762741134317,26,TRUE,FALSE,FALSE,0,Dude looks like he got traded off the Dallas mavericks for no reason,2025-04-15T21:43:11.000Z
18087673639608461,146,TRUE,TRUE,FALSE,0,Wasn’t expecting a Pete Hegseth article today,2025-04-15T21:01:07.000Z
18358701742179125,42,TRUE,TRUE,FALSE,5,At first I was into it. Now I'm over it,2025-04-15T21:12:15.000Z
18377658985139658,1,TRUE,TRUE,FALSE,0,At least tag me in the photo next time,2025-04-15T22:39:10.000Z
18114382000461822,18,TRUE,TRUE,FALSE,0,Wow Luka Doncic sure has aged a bit!,2025-04-15T21:05:12.000Z
18122674828437087,2,TRUE,TRUE,FALSE,0,This garnered a guffaw tbh😂,2025-04-15T21:16:59.000Z
17973580445715110,1,TRUE,TRUE,FALSE,0,Ouch too close man too close,2025-04-16T00:00:15.000Z
18067250857949015,5,TRUE,FALSE,FALSE,0,,2025-04-15T21:12:47.000Z
18074444491842832,11,TRUE,FALSE,FALSE,1,Is this @intoitoverit?,2025-04-15T21:51:04.000Z
17961571553910443,7,TRUE,TRUE,FALSE,0,@intoitoverit,2025-04-15T21:24:51.000Z
17891631327065027,321,TRUE,FALSE,FALSE,4,How do I read it? Does it have a USB port so I can download it?,2024-08-19T21:32:25.000Z
18042303068181820,9,TRUE,FALSE,TRUE,0,Just same here to say that it’s so funny that you guys tried to buy Info Warz 😭😭😭,2024-12-11T12:05:44.000Z
18104358043426304,7,FALSE,FALSE,FALSE,3,Let’s go!,2024-08-20T04:07:20.000Z
18014957396386119,2,TRUE,FALSE,FALSE,1,Do you ship internationally??,2024-11-14T22:31:49.000Z
18021039380158162,17,TRUE,TRUE,FALSE,1,Paper paper paper...why is everything about paper nowadays? I'm flabbergasted.,2024-08-19T20:28:38.000Z
18027555269646580,2,TRUE,TRUE,FALSE,0,I don’t even know what’s Parody at this point. 😂😂😂😂. I read the LT. Governor of Texas along with the Governor are on a crusade to rename New York strip to Texas strip. I had to Google it. 😂😂😂😂😂,2025-03-10T22:23:30.000Z
18067224064597182,91,TRUE,FALSE,FALSE,1,Finally!!!!! I’m so happy it’s coming back to print! Keep newspapers alive! Even if they are satire!,2024-08-19T20:07:42.000Z
17920305323901999,20,TRUE,FALSE,FALSE,2,Alex Jones coming for y’all and his entire following.,2024-11-17T13:36:07.000Z
17933739596793841,9,TRUE,FALSE,FALSE,1,But is this satire or real?,2024-08-19T21:23:09.000Z
18033085514321173,6,TRUE,FALSE,FALSE,1,Is this toilet paper? 🧻,2024-08-20T00:43:16.000Z
18050141845835266,109,TRUE,FALSE,FALSE,42,Alex Jones cannot be silenced 🔇,2024-11-15T17:11:28.000Z
17995348292671708,6,FALSE,FALSE,FALSE,0,Is it quality paper? Not the content. The actual paper used. Is it the good stuff? Or is it that cheap crap that will make my fingers black with ink?,2024-08-21T05:13:01.000Z
17902651458076923,1,TRUE,FALSE,FALSE,0,it’s monday tomorrow. get ready for work guys,2024-11-17T14:59:53.000Z
17892219717036466,8,FALSE,TRUE,FALSE,0,A group of people who make poor decisions...The Onion 😂 Good luck or...not.,2024-11-15T23:37:17.000Z
18025740317309412,1,TRUE,TRUE,FALSE,0,@duckshockeygirl lol,2024-12-27T13:42:23.000Z
17909903547016814,40,TRUE,FALSE,TRUE,1,Keep the world spinning I don't ever wanna get off 😂 what a time to be alive 🥳,2025-04-15T14:08:34.000Z
17965446308755061,1,TRUE,TRUE,FALSE,0,👏👏,2025-04-15T23:10:46.000Z
18040406867212867,1,TRUE,FALSE,FALSE,0,🔥🔥,2025-04-15T13:52:02.000Z
18098489206538895,7,TRUE,FALSE,TRUE,0,He’s just getting better and better amazing to see his craft evolve 🙌🔥👏,2025-04-15T14:53:58.000Z
18083123059640596,684,TRUE,FALSE,FALSE,2,He really pulled out Spacey for this 😂,2025-04-15T13:54:15.000Z
17890534134227210,707,TRUE,TRUE,FALSE,5,Can we just appreciate that this commercial has an all LGBT cast? 👏,2025-04-15T14:23:23.000Z
18033017639337117,2,TRUE,FALSE,FALSE,0,🔥🔥🔥,2025-04-15T14:03:46.000Z
17905238772136282,294,FALSE,TRUE,FALSE,0,We got Spacey back on Netflix before GTA 6,2025-04-15T14:37:16.000Z
17858613258403474,107,TRUE,TRUE,FALSE,4,Man I miss Frank!!,2025-04-15T13:53:23.000Z
18086023522626620,2,TRUE,FALSE,TRUE,0,This is gold!!!!,2025-04-15T16:08:39.000Z
17886875499248328,180,TRUE,FALSE,FALSE,2,We wish Spacey well,2025-04-15T13:51:57.000Z
18042833597423066,9,TRUE,FALSE,TRUE,0,😂😂😂,2025-04-15T15:42:38.000Z
18041258246576345,94,TRUE,TRUE,FALSE,1,Spacey absolutely killed this role (and was found not guilty) 💀,2025-04-15T14:12:47.000Z
17873743500329124,326,TRUE,FALSE,FALSE,3,"After this was filmed, Kevin Spacey murdered (allegedly) Tim Dillon and was acquitted of his charges.",2025-04-15T14:00:39.000Z
18040079912227338,23,TRUE,FALSE,TRUE,0,The double knock gets me every time,2025-04-15T14:38:03.000Z
18301692745243035,660,TRUE,FALSE,FALSE,4,Better quality food. More steps. Happier lives.,2025-04-13T19:33:27.000Z
18095068231492584,8,TRUE,FALSE,FALSE,2,Get me to Italy 😍🇮🇹,2025-04-13T19:50:16.000Z
17845201653458138,3,TRUE,FALSE,FALSE,0,"I love cheese, when I buy European cheese I feel great, but when I eat American cheese, oh lord !!!! I don’t know what it behind that.",2025-04-13T20:41:47.000Z
18061550855079545,6,TRUE,FALSE,TRUE,1,Real food = Real health (best country in the world),2025-04-14T01:25:01.000Z
18388117264139945,320,TRUE,FALSE,FALSE,6,It’s all about the attitude… and food that isn’t poisoned.,2025-04-13T19:35:14.000Z
18124569166429340,1,TRUE,TRUE,FALSE,1,The secret is to walk a lot!,2025-04-13T19:53:44.000Z
17865423339288374,14,TRUE,FALSE,FALSE,0,Seeeeeeeeeeed oillzzzzz,2025-04-13T20:11:59.000Z
17907854184077948,8,TRUE,FALSE,FALSE,0,I just learned that 1/2 of the world’s kamut (ancient Khorasan wheat) is imported to Italy. That’s the preferred choice for pasta making. I started milling my own flour at home and just baked an amazing bread with kamut grain. Full of nutrients and fiber and easy to digest.,2025-04-13T22:33:21.000Z
18222618760291104,7,FALSE,TRUE,FALSE,3,"I am Italian, but I am on carnivore since last July. Quality of food has changed due to politics.. they do not sell us our own fruits, vegetables, olives and grain, but they import them from North Africa and other countries and our own food goes to animal or to waste. Everything is fulfilled with veg oils, pizza too (not pure olive oil, it is too expensive right now). I just have some quality gelato that I buy from a farm near my house which uses milk and cream from their own cows and.. raw honey instead of sugar",2025-04-14T06:20:12.000Z
18053683862224334,10,TRUE,TRUE,FALSE,0,The QUALITY of the food is superior !!,2025-04-13T20:24:53.000Z
17873849709329028,1,TRUE,FALSE,FALSE,0,"The quality of their seeds, crops, pasta, dairy, veggies and il dolce far niente",2025-04-15T15:10:46.000Z
18366767473127699,5,TRUE,FALSE,FALSE,0,They’re more active. They don’t gorge themselves on food.,2025-04-13T20:12:08.000Z
18090638440586259,9,TRUE,FALSE,FALSE,1,Il numero dieci è molto preciso 😂🤌🏻,2025-04-13T19:36:47.000Z
17862497181385906,174,TRUE,FALSE,FALSE,9,common misconception that people think italians eat pasta as a main dish all the time when in reality one pasta dish is shared between like 4 people and then the main dish is something like swordfish or lamb etc,2025-04-13T19:36:44.000Z
17968678703854201,6,FALSE,TRUE,FALSE,1,"Everything is true, except number 2. I lived in Italy for a year and it was almost impossible to find restaurants that didn't cook with seed oils. Apart from that, everything there is wonderful. Gosh, I miss Italy ❤️🇮🇹",2025-04-13T19:45:20.000Z
17886479067249960,436,TRUE,TRUE,FALSE,4,FYI they spelt snacks wrong...,2025-04-12T22:15:10.000Z
18077406769622431,11,TRUE,FALSE,TRUE,0,💪,2025-04-12T23:56:54.000Z
18137657182360145,4,TRUE,FALSE,TRUE,0,Love it 😂😂😂,2025-04-13T00:12:53.000Z
18039657647405696,12,TRUE,FALSE,TRUE,0,👊🏻💥👊🏻,2025-04-12T22:22:14.000Z
17873814750335007,2,TRUE,TRUE,FALSE,2,Howz those carnivore snax?,2025-04-12T23:55:14.000Z
18184943725311292,77,TRUE,FALSE,FALSE,11,Jamie sucks,2025-04-12T22:22:15.000Z
18012314876707178,2,TRUE,TRUE,FALSE,0,"Cuban coffee baby, the reason meth never took off in miami lmao",2025-04-12T22:18:01.000Z
18380636068137467,49,TRUE,FALSE,TRUE,0,Lucy is the best !!!,2025-04-12T22:55:14.000Z
18072956980865658,2,TRUE,FALSE,FALSE,4,Zyn hell yeah,2025-04-12T22:14:37.000Z
18026530949433982,2,TRUE,FALSE,FALSE,0,Coladito ☕️,2025-04-12T22:44:17.000Z
18042835838153314,41,FALSE,TRUE,FALSE,6,Idk Joe your not in the ring your self so you can’t give your opinion on the fight,2025-04-12T23:45:21.000Z
17955869627794076,10,TRUE,TRUE,FALSE,2,Ppl sleep on Cafe Bustelo. But their instant coffee is AWESOME 😍,2025-04-12T22:19:22.000Z
18028186052401949,11,TRUE,FALSE,FALSE,0,Cafecitooo bustello ☕️,2025-04-12T22:20:11.000Z
18515490517027260,246,TRUE,FALSE,TRUE,4,Bro needs those @santacruzpaleo_ electrolytes too!!! Stoked for these fights what an amazing card ❤️,2025-04-13T00:46:42.000Z
17915455245085618,2120,FALSE,TRUE,FALSE,15,when did the onion start doing real news?,2025-04-15T18:22:46.000Z
18099574363468034,139,TRUE,FALSE,FALSE,4,this one got me I had to check who posted it 😭,2025-04-15T18:22:22.000Z
17957339525922283,1116,TRUE,FALSE,FALSE,4,Don’t release it. It’ll boost his approval rating.,2025-04-15T18:22:12.000Z
18043851440155252,14,TRUE,TRUE,FALSE,1,The Onion speaks a higher truth as always,2025-04-15T18:32:14.000Z
18066740809770693,29,FALSE,TRUE,FALSE,0,"""He had a little leatherbound book that his father gifted him at age 7. Chapters full of slurs, jokes, limericks and jibes about all races, religions, ethnicity, and national background.""",2025-04-15T18:24:15.000Z
18125281327389647,188,TRUE,FALSE,FALSE,25,"“Excuse me sir, where’s the lobby?”

“In 2025 I’ll send thousands of Americans to El Salvador where they will be slaughtered in a death camp that I claim is a prison, and I’ll get away with doing it every single time.”",2025-04-15T19:15:54.000Z
18089432596595752,3,TRUE,TRUE,FALSE,0,"“Ya know they wanted me to say ‘down the hall and to the right’ but I said, ‘look, it’s my hotel, okay? I’ve been managing this place for a very long time, probably longer than anyone has ever managed a hotel like this, ever, and Kevin should go down the hall and to the left’. They thought about it and decided to give it a try. Well, they actually got better shots of the hotel doing it my way and I think it’s one of the best scenes in the movie. I’ve been told that by many people, including famous actors, too, you’d be surprised. Plus, it was done in only two takes because McCauley forgot his lines the first time around.”",2025-04-15T22:21:00.000Z
18065162342070679,45,TRUE,TRUE,FALSE,1,Teslurs?,2025-04-15T18:21:36.000Z
18032978504635683,626,TRUE,TRUE,FALSE,1,"- “Excuse me sir, where’s the lobby?”

- “down the hall, to the left and onto the plane headed to El Salvador. Can’t miss it”.",2025-04-15T18:26:34.000Z
18082199857730608,8,TRUE,FALSE,FALSE,0,I can see that there are comments but they are all hidden. I want to laugh at you too Donald! Hey netenyahu! Let me laugh at Donald!!! Pweeease!!!,2025-04-15T18:25:41.000Z
18065372722994028,3,TRUE,TRUE,FALSE,0,And this is Chris Columbus of 1492 acclaim btw who confirmed it.,2025-04-15T18:29:34.000Z
18090888271578791,88,TRUE,FALSE,FALSE,0,Please don't joke about this. The last thing we need are his supporters to like him even more,2025-04-15T18:30:02.000Z
18036272618288687,1,TRUE,TRUE,FALSE,0,Didn't realize this was the onion for a second yet I didn't even bat an eye.,2025-04-16T05:13:45.000Z
17916754883983795,205,TRUE,FALSE,FALSE,3,Pot calling the kettle black. We won’t forget what he did to the Natives back in the 15th Century.,2025-04-15T18:24:42.000Z
17902066005054119,56,TRUE,TRUE,FALSE,0,Guys the satire is that they only have 1 hour,2025-04-15T19:23:16.000Z
18141776551375953,2,TRUE,FALSE,FALSE,0,😂😂😂,2025-04-16T03:28:53.000Z
18035097932636395,1492,TRUE,FALSE,TRUE,18,They didn’t go anywhere 😂,2025-04-16T03:03:47.000Z
17868910734260339,11,TRUE,FALSE,FALSE,0,How is this hilarious and infuriating in equal measure 😂,2025-04-16T07:30:28.000Z
18045850202118687,482,TRUE,TRUE,FALSE,11,Does Oprah cry when real women astronauts go to space?,2025-04-16T03:07:51.000Z
18053386580219806,165,FALSE,TRUE,FALSE,4,Im lost on them making such a big deal about it being “ all women “ I thought they didn’t know what a woman was 🤔,2025-04-16T03:13:30.000Z
18083140900563072,1,TRUE,FALSE,FALSE,0,,2025-04-16T10:39:59.000Z
18061130584877435,524,TRUE,TRUE,FALSE,10,"So if I ride in a commercial Delta flight, am I part of the ""crew"" now?",2025-04-16T03:03:50.000Z
17940885288002735,244,FALSE,TRUE,FALSE,2,First all botox team,2025-04-16T03:34:51.000Z
18186429406309783,1381,TRUE,FALSE,FALSE,13,"All female team? No, all female passengers. They might as well have taken a taxi together.",2025-04-16T03:04:30.000Z
18064820854826762,1,TRUE,FALSE,FALSE,0,,2025-04-16T10:39:35.000Z
17847207084450507,31,FALSE,TRUE,FALSE,0,Believe they didn’t go anywhere,2025-04-16T02:58:00.000Z
18501752068055353,0,TRUE,FALSE,FALSE,1,😂,2025-04-16T04:01:04.000Z
18040908191404732,46,TRUE,TRUE,FALSE,0,They went absolutely NOWHERE,2025-04-16T03:07:29.000Z
18043149173594665,25,TRUE,FALSE,TRUE,1,Maybe Oprah was weeping because she got the news about the investigation on her 🤷🏼‍♂️,2025-04-16T05:29:44.000Z
18052187702246255,23,TRUE,TRUE,FALSE,0,Do they not realize how many people have already taken this flight? There’s nothing historic about it,2025-04-16T05:43:10.000Z
17969502245854730,19,TRUE,FALSE,FALSE,0,,2025-04-15T22:44:15.000Z
18039592670407033,81,FALSE,TRUE,FALSE,3,The ‘guy’ had to say he wasn’t wearing a costume. Because he has to know that it is! Get a job dude and quit being so afraid. Waaaah! 😂,2025-04-15T22:42:38.000Z
17910248052012228,9,TRUE,TRUE,FALSE,0,Do they all have Jaundice?,2025-04-15T22:48:50.000Z
18025634075454188,19,FALSE,TRUE,FALSE,0,Stick to saving beagles Corey!!! We do care about that.,2025-04-15T22:37:25.000Z
18077299477701056,92,TRUE,FALSE,FALSE,2,I bet nobody in that room knows what a shower is,2025-04-15T22:41:05.000Z
18044895485138227,88,FALSE,TRUE,FALSE,6,This guy's voice is hilarious. Sorry but it is.,2025-04-15T22:47:02.000Z
18072304867716052,367,FALSE,TRUE,FALSE,1,Mental illness is rampant,2025-04-15T22:42:58.000Z
18060801833084449,3,TRUE,TRUE,FALSE,0,What danger?,2025-04-15T23:10:53.000Z
17963953028864009,204,FALSE,TRUE,FALSE,6,What the hell is Adam Sandler doing hair dressed as a chick,2025-04-15T22:44:06.000Z
17927451092935026,4,TRUE,TRUE,FALSE,0,"Over 18, do what ever the hell you want. We don’t care. Leave the kids alone",2025-04-16T00:08:00.000Z
18062006066089099,2,FALSE,FALSE,FALSE,0,"It’s been known he’s with the 🌈 community.
Just never been on stage . 
No one cares that he is .  People care about performance not his lifestyle.",2025-04-15T23:45:42.000Z
17950478021956809,3,TRUE,TRUE,FALSE,0,Never knew he was an overweight vegan..Vegas are usually frail...lol...,2025-04-16T03:55:58.000Z
18069857770915144,7,TRUE,FALSE,FALSE,0,Cory Booker will stand for hours and speak saying absolutely nothing. We’ve seen it!,2025-04-15T23:18:40.000Z
18070156708901698,18,TRUE,TRUE,FALSE,0,don't have a voice.... lmfao... they have the whole govmt media and Hollywood social media,2025-04-15T22:43:01.000Z
18061979687297253,5,TRUE,TRUE,FALSE,1,"Again, I will ask this question. Who is physically hurting all these people? Because most people don't give a shit who you think you are or want be around you so they go out of their way to avoid people like him. As an aside there is no such thing as ""my truth"", there is only THE truth!",2025-04-15T23:49:17.000Z
18072171487850854,2,TRUE,FALSE,FALSE,0,Yes yes yes! 🙌 Amazing! ✨❤️,2025-04-10T11:19:50.000Z
18060672203107128,1,TRUE,FALSE,FALSE,0,🔥😍,2025-04-11T11:20:38.000Z
17880008586180160,2,TRUE,TRUE,FALSE,0,CR7❤️❤️👑,2025-04-10T14:30:52.000Z
18063426101296669,1,TRUE,TRUE,FALSE,0,❤️❤️❤️❤️❤️❤️,2025-04-10T11:13:29.000Z
18086619193613021,2,TRUE,FALSE,FALSE,0,🔥🔥,2025-04-10T10:49:10.000Z
17902626168120143,3,TRUE,FALSE,FALSE,0,🔥,2025-04-10T10:52:19.000Z
18025701836447986,1,FALSE,FALSE,FALSE,0,💪🔥🪔,2025-04-10T11:31:33.000Z
18400182910100969,1,FALSE,FALSE,FALSE,0,❤️❤️❤️,2025-04-10T11:21:20.000Z
18124707613430208,2,TRUE,TRUE,FALSE,0,CRISTIANO RONALDO ❤️👑✨🫶,2025-04-10T14:46:06.000Z
18056570708325576,2,FALSE,FALSE,FALSE,0,🙌❤️🔥,2025-04-10T19:11:42.000Z
18055509130952216,2,TRUE,FALSE,FALSE,0,👋🥰👏😉😜💪👍🎐🎏🎋💕💖🥰🙏🧧💖🌸🪷🙏🧧✨️💚❣️,2025-04-10T10:51:50.000Z
18067262464756670,1,TRUE,FALSE,FALSE,0,🌏🔵🌷🎊,2025-04-10T11:12:52.000Z
18400527652108505,2,TRUE,FALSE,TRUE,1,🔥,2025-04-10T16:04:58.000Z
18047568836522117,1,TRUE,FALSE,FALSE,0,🔥🔥🔥,2025-04-10T11:26:45.000Z
17925167948942852,3,TRUE,TRUE,FALSE,0,amazing going to the shops right now,2025-04-10T10:54:04.000Z
17946963197845631,12,TRUE,FALSE,FALSE,174,Best movie of 2024. Period,2024-09-16T02:37:18.000Z
17865759243208283,7,TRUE,FALSE,FALSE,0,"Great movie!! Worth watching!
🍿👏❤️🔥",2024-09-15T17:50:53.000Z
18070505548566650,10,TRUE,FALSE,TRUE,0,Can’t wait🍿,2024-08-24T15:27:44.000Z
17906116311006317,256,TRUE,FALSE,TRUE,16,This is going to be my wife and I’s date night.,2024-08-17T06:28:00.000Z
18097532173458236,6,TRUE,TRUE,FALSE,0,Every person in America should see this movie!!!!,2024-09-15T18:23:49.000Z
18031227428260454,84,TRUE,TRUE,FALSE,8,The funniest movie I’ve ever seen 10/10,2024-09-14T18:17:28.000Z
17926557191943487,5,TRUE,FALSE,TRUE,0,Great job 👏👏👏👏,2024-09-13T21:26:25.000Z
18066117223615199,49,FALSE,FALSE,FALSE,8,I took my daughter to the see this movie tonight. Fantastic! Matt Walsh is a genius. Excellent job with his investigative journalism. Everyone in the theatre were dying of laughter.,2024-09-15T03:31:39.000Z
18047654761910574,68,TRUE,FALSE,TRUE,8,"Saw it this morning. It was meh. The “DEI circle” scene was unnecessarily rude and didn’t serve any purpose. Honestly, it made your character unlikeable. The only good part was the Robin Diangelo interview. Hysterical. Overall, I found the movie underwhelming.",2024-09-15T02:34:09.000Z
17912606339972486,214,TRUE,FALSE,TRUE,18,Laughing so hard already 🤣,2024-07-24T15:12:33.000Z
18103976839428101,119,TRUE,TRUE,FALSE,3,"I watched the film today and it was HILARIOUS 😀😂 I’m not white, and I feel bad for all the white people who have to put with that crap 😂",2024-09-13T04:13:59.000Z
17977326605749591,24,TRUE,FALSE,FALSE,4,"I guess next time you go talk about another country, like you did  about Haiti. Educate yourself and your implications of its issues.",2024-09-19T18:38:09.000Z
18081986611513394,28,TRUE,TRUE,FALSE,0,"Just saw the movie tonight 10,000/10.",2024-09-21T01:18:19.000Z
18036061886327136,6,TRUE,TRUE,FALSE,1,Just got back from seeing it! Was awesome and had me laughing throughout the whole movie! Loved the outfit and your inspiration. 🍿❤️ Bravo @mattwalshblog,2024-09-21T03:19:35.000Z
18031727900225966,6,FALSE,FALSE,TRUE,0,"@mattwalshblog the irony …back pedaling answer of Haiti 
Failure to know the historical and context… perhaps do a film about Haiti so you can learn more from the past to stand by your brand in truth. Less fallacy and more facts.",2024-09-20T03:08:23.000Z
17967838415854129,3816,TRUE,FALSE,FALSE,19,Let’s have Jaime sit across from you for an episode,2025-04-07T17:21:34.000Z
"1,79E+16",37,TRUE,TRUE,FALSE,8,"They didn’t bring it back. Fake news.
It’s a slightly genetically modded Grey Wolf.",2025-04-08T19:57:40.000Z
18075757378780963,2565,TRUE,FALSE,TRUE,19,,2025-04-07T17:24:49.000Z
18089368510580057,147,TRUE,FALSE,FALSE,9,"Colossal did NOT use ANY Aenocyon Dirus
DNA to make these pups. (Even though frozen mummified DNA does exist)
•They used Modern Grey Wolves (not even closely related to Aenocyon Dirus, of which the closest living relative is the African Jackal, not American grey wolf)
• Colossal simply edited a few genes in the gray wolves to give them traits they wanted- Larger size, wider skull, more muscle, and white coats. 
TL;DR: Colossal made designer modern grey wolves and is passing them off as the modern Game of Thrones ""dire wolves""® to the masses, not the prehistoric kind that existed 13000years ago. Don't let this corporation gaslight you into thinking they've done something they absolutely did not, regardless of the influencer paid to say otherwise.
If someone edited chimpanzee DNA to make them taller, and half less body hair, and implanted the embryos in a gorilla to birth them as a surrogate (Colossal used large hounds to birth the “dire wolves” via cesarean) ….you wouldn’t call the hairless chimpanzee a “human”. So Don’t call these canines dire anything, except dire efforts to make the public more accepting of the CIA being among the corporation’s investors interested in their gene editing (Google it) and drumming up more $$$. 

If you're reading this, for the sake of objective scientific truth, please correct every post you see spreading misinformation.",2025-04-09T03:11:42.000Z
18348010489150502,1578,TRUE,FALSE,TRUE,14,Direwolves before GTA 6 is crazy,2025-04-07T17:18:55.000Z
17942716520979113,87,TRUE,TRUE,FALSE,29,The president went golfing as the economy crashed. He doesn’t care about any of you. He’s fooled all of you. Most of his businesses throughout his life have gone bankrupt.,2025-04-07T20:56:59.000Z
17955521645929326,12,TRUE,TRUE,FALSE,5,Are we sure this was a good idea?,2025-04-08T01:08:37.000Z
17843007414454410,160,TRUE,TRUE,FALSE,8,Release them in Denver,2025-04-07T19:04:27.000Z
18037709189532862,172,TRUE,FALSE,TRUE,2,Great podcast. Met this fellow and some of his team when he visited the Boneyard with other folks from the @the_explorers_club a few years ago. @drew_foreal and I are both members and we enjoyed their visit. We hope them all the best on their visit to the ice age.,2025-04-07T23:26:51.000Z
18148683493372163,1055,TRUE,FALSE,TRUE,12,"So stoked that you two got to connect and chat about this!! LFG 🐺 
Ps- we're getting a thylacine one way or another!! Haha",2025-04-07T17:26:26.000Z
18079262452671226,2,TRUE,FALSE,FALSE,0,… but why?,2025-04-07T18:00:33.000Z
18078121402683876,2,TRUE,FALSE,FALSE,0,"Oh yeah, no way this could end horribly.",2025-04-07T19:51:59.000Z
18058147061140474,15,TRUE,FALSE,TRUE,0,"In a year from now when ranchers are killing them, you’ll be calling for their re-extinction 😂",2025-04-07T17:45:55.000Z
17883595560256047,2,TRUE,FALSE,FALSE,0,Disappointed he's not wearing a wolf shirt,2025-04-08T00:40:35.000Z
18066845602935149,2,FALSE,FALSE,FALSE,0,https://youtu.be/3I15Cx0fVLM?si=QPe9BZEPZq-d150O,2025-04-08T14:46:28.000Z
17902973082174551,1,TRUE,FALSE,FALSE,0,"I make a plant based chocolate cake, without extracted oils. The frosting is made from butter beans and raw cacao powder. I have served it to traditional eaters and they loved it! I love incorporating complex carbs into the unexpected ☺️",2025-04-15T21:22:27.000Z
18065809870951418,45,FALSE,TRUE,FALSE,1,Many people cannot grasp the concept of 2 different types of carbs.,2025-04-15T14:07:11.000Z
18063419882079366,28,TRUE,FALSE,FALSE,0,Protein brainwashing did such a great job in making people afraid of carbohydrates. For some reason people understand the difference between fats but not the difference between carbs(our main fuel),2025-04-15T14:16:51.000Z
18026791928435820,4,TRUE,FALSE,FALSE,1,I loved that I was listening to this whilst eating my healthy vegan lemon blueberry muffins 💙💛,2025-04-15T16:48:50.000Z
18506878219005633,6,TRUE,TRUE,FALSE,0,Nothing is worse than meat,2025-04-15T14:27:29.000Z
18060676502085683,1,FALSE,TRUE,FALSE,0,Complex carbs. Beans whole grains tubers not the carbs we tend to eat,2025-04-15T16:32:28.000Z
18052771487265292,1,FALSE,TRUE,FALSE,0,I eat lots of beans and good solid bread. Not that white sugary stuff,2025-04-15T16:33:32.000Z
18066898771777179,3,FALSE,FALSE,FALSE,0,I love complex carbs 🔥,2025-04-15T14:42:45.000Z
18090864370580897,2,TRUE,FALSE,FALSE,0,Protein shmotein. Seriously don't want to hear that word ever again.,2025-04-15T19:28:31.000Z
18065731748503103,4,TRUE,TRUE,FALSE,0,🙌 Healthy and unhealthy carbs and sugars and all kind of foods. Most people eat diets rich in processed foods. Thanks for pointing this out. People are simply lazy and don't want to read the small print eg cake vs lentils.,2025-04-15T14:10:36.000Z
18400759219100332,9,TRUE,TRUE,FALSE,2,"Hence Okinawans and rest of Japanese lives longest because they eat tons of purple potatoes, red beans & soybeans, sweet potatoes almost daily and other complex carbohydrates. Japanese don’t eat lentils though as far as I know",2025-04-15T19:39:34.000Z
17890631676226786,2,TRUE,FALSE,FALSE,0,#CARBTHEFUCKUP,2025-04-15T17:04:54.000Z
18114717088462624,1,TRUE,FALSE,FALSE,0,Donuts and candies are more fat and synthetic stuff than carbs. Carbs are not the culprit,2025-04-15T14:22:01.000Z
18059358251149312,0,FALSE,FALSE,FALSE,2,"no-one is an expert on longevity, they are all snake oil salesmen",2025-04-15T14:20:45.000Z
18057966302120862,0,TRUE,TRUE,FALSE,0,"Wow this is actually the FIRST time ive ever seen a transgender person speak the truth sbout what happens and actually says “i will never be a man” this is refreshing tbh because every transgender person ive seen on social media always say that they ARE the male or female, and that they’ve never been whatever gender they were at birth. Theyll even go to the extent to say they get periods …. Like wtf, one person who does this says on social media that one day HE will be able to breastfeed his future child , and that drs are so close to being able to have men conceive and CARRY a damn baby ! This man is so DELUSIONAL !! and he tells this to CHILDREN !! He’s soooo bad with this, and he targets the child audience his name on IG is @lillytino_  this person talks in a way that you’d talk to young children when he explains things. He will explain how he removed his genitals and the drs made female parts for him and he uses FOOD to explain this, not only is it disgusting, but it’s DISTURBING, because you can tell he’s trying to reach the child audience. & he didn’t make one video doing this, oh, no no, he’s made several of these videos on several occasions, snd he ALWAYS does this at a restaurant, NEVER in his own home, regardless of where it is he knows what he’s doing and he’s purposely trying to reach the younger viewers!! He has a video of him doing this in a restaurant at fuvking DISNEY LAND !! Which he’s surrounded by families and young children !! & one time he used instagram voicemail to allow people to call in and leave a voicemail to ask questions on what they should do as they think they may be trans. & one girl called in and said “i THINK i want to be called DeShaun and no longer be called Denisha i dont know if i want to he a female anymore what should i do” and creepy ass “Lilly” told this CHILD that SHE is a HE and to do this, this and that…. Like who TF are YOU to tell a young child that she is a he just cause she asked a question and THINKS that maybe she might be a boy cause she likes girks and she dresses more masculine…. This man is literally giving the WRONG advice to literal CHILDREN, it pisses me tf off. IG needs to delete his account!!",2025-04-14T21:42:52.000Z
18063969937961236,0,TRUE,FALSE,FALSE,0,Plot twist T hat’s a man masquerading as a transgender man.,2025-04-12T01:02:30.000Z
17929238769018791,0,FALSE,FALSE,FALSE,0,Matt Walsh eats catasshole,2025-04-11T16:36:02.000Z
