authorMeta/fans,authorMeta/following,authorMeta/verified,authorMeta/video,commentCount,createTimeISO,diggCount,playCount,shareCount,text,videoMeta/duration
8100000,36,FALSE,146,135100,2021-04-22T19:05:37.000Z,12500000,58200000,591600,Happy earth day   #foryou #foryoupage #trending #fypシ #xyzbca #earthday #foryourpage #fup,59
1600000,28,FALSE,660,335900,2020-11-22T11:58:28.000Z,12500000,73500000,773100,100% энергии. Коротко о моём 2020 #trending #dance упал,10
11600000,187,TRUE,862,273200,2021-03-01T10:44:58.000Z,12300000,98400000,464500,Part II patay kang bata kadc:@marcdanielbernardo #whamos #fyp #trending @rjdeclaro @jrbaring_ @markbenzonpelota @brion_lim,35
171300,25,FALSE,14,134700,2021-11-18T16:06:29.000Z,12000000,118400000,113000,two crimes are caught with cctv at the same time #crime #cctv #viral #trending #scary,13
4400000,74,TRUE,403,187200,2021-01-26T16:06:56.000Z,11600000,73300000,768600,#fyp #tourettes #foryou #tourettesawareness #lockdown #viral #funny #trending,59
5400000,390,FALSE,668,73900,2022-07-12T16:22:59.000Z,11400000,56100000,243700,Linus slays   #fyp #BigInkEnergy #petsoftiktok #petlife #viral #trending,5
4900000,2277,TRUE,334,66900,2022-05-09T22:28:09.000Z,11100000,62000000,80200,Man I know y’all proud of me with this ⚡️#fyp#foryoupage#fypage#2022#blessed#trending#zenitsu#demonslayer#wtf#awesome#cool#viral#wtf#happy#yes#blowup#fypageシ#pov#duet#yes#thankyou#loveyou#cosplay#workout#motivation,14
26900000,154,TRUE,401,69200,2021-02-05T22:52:31.000Z,11000000,58600000,91300,She almost cried  #painting #artistsoftiktok #trending #fyp,58
2200000,30,FALSE,178,47900,2021-10-01T19:29:28.000Z,10900000,173300000,18800,#trending #foryou #foryoupage #fyp #storytime #coming2america #treding #team07 #viralvideo #moment #lovestory #view,120
2600000,661,FALSE,640,15800,2020-12-15T02:10:30.000Z,10600000,111800000,20900,football v. tennis... @seba.miller31 #foryou #fyp #foryoupage #trending #viral #tennis #football #tictactoe #challenge #xyzbca #funny #sports,23
8000000,69,TRUE,147,103000,2021-01-24T02:37:53.000Z,10600000,65200000,190400,Our WHOLE Zoom class pranked our teacher Pt.3  (follow for more Zoom pranks!!) #foryou #fyp #foryoupage #tiktok #comedy #trending #trend #funny,18
2700000,228,FALSE,1900,74900,2022-02-02T02:37:35.000Z,10200000,63200000,279600,“DON’T YOU?!” #fyp #funny #babyanddad #cutetoddler #viral #trending #bunnies #foryou #girldad #comedy #trend #4u,144
5400000,390,FALSE,668,54500,2022-05-14T16:16:59.000Z,10200000,61700000,197000,#stitch with @goatdaddys so insanely spoiled #fyp #foryoupage #LENOVOJUSTBEYOU #petlife #petsoftiktok #trending,11
112600,253,FALSE,3,15800,2021-03-14T19:16:55.000Z,6500000,39600000,46600,Watch to the end  #biker #muscles #prankster #prank #watershots #beard #fyp #foryoupage #fpyシ #viral,14
198500,8629,FALSE,626,8819,2022-04-01T14:56:09.000Z,6300000,51400000,5930,Happy April Fools Day! #aprilfools #day #pranks #prankster #funday #justforfun #justkidding #funnyvideo #comedy #nativefamilies #nativehumor #smile #laugh #fyp #fypシ #fypdongggggggg #GameTok #AFairShotWithBlock #specialtalent #busted have a great day!,47
297800,188,FALSE,463,50800,2021-05-05T21:22:46.000Z,5100000,25000000,40300,Part 2? #funny #humor #prankwars #plasticbabies #funnyy #pranks #prankster #senior #foryou #foryoupage,22
100100,12,FALSE,17,40100,2021-03-12T17:28:34.000Z,3700000,19800000,146700,wait. did she start crying in the end?  #prankwars #prank #prankster #icecreamprank #prankfail #foryou,37
3900000,294,TRUE,642,13600,2022-03-26T19:37:59.000Z,3600000,27100000,40400,Running Away without paying prankcomment your favorite #goviral #viral #prank #pranks #prankster #discover #trend #trending #fyp #tiktoknigeria #tiktoknaija #tiktokindia #foryou #foru #fypage #dontletthisflop #fypシ゚viral #fypシ #funny #lmao,60
1400000,435,TRUE,1036,18400,2022-05-01T17:16:37.000Z,3000000,19100000,77300,Reply to @nicole_pecora I HID MY SNAP IN THE VID!!! IF U CAN FIND IT SNAP ME!!! #kellysalpeter #funny #comedy #pranks #prankswithkelly #relatable #viral #famous #prankster #amazonprank #phoneprank #parentprank,67
6000000,207,FALSE,393,20500,2020-09-16T03:56:35.000Z,2800000,10900000,83600,“Ewwww dooooode” I’m dead #prank #boyfriend #boyfriendcheck #comedy #funny #prankster #prankwars #fyp #foryou #foryoupage #QuickRecipes #funnyvideos,59
4400000,1196,FALSE,470,32300,2020-11-13T03:43:09.000Z,2600000,16500000,12700,"Dropping $1,000 In Public She gets arr3st3d FULL VIDEO ON YOUTUBE #droppingmoney #walmartprank #walmart #prankster #bestpranks",29
15600,1099,FALSE,44,23400,2021-03-27T22:17:54.000Z,2500000,8300000,13700,HAHAHA IT WORKED #passingthephonechallenge #weirdnoises #putyourfingerdown #prankster,34
1400000,435,TRUE,1036,23200,2022-04-12T21:04:22.000Z,2500000,15100000,16500,DROP PRANKS I SHOULD PULL NEXT!!!!! #kellysalpeter #funny #comedy #relatable #pranks #prankster #prankwars #fyp #famous #viral,81
786700,5,FALSE,190,31300,2021-01-31T01:15:12.000Z,2500000,24400000,115700,you guys like it?? #fun #gasstation #nepali #fyp #prankster,19
3900000,970,FALSE,22,5985,2020-08-15T15:42:07.000Z,2300000,27100000,16100,She thought it Tore  #PerfectAsIAm #comedy #prank #fyp #viral #trend #water #flipflops #banana #snack #tape #prankster #pool,58
1500000,301,FALSE,358,12300,2022-07-15T10:35:19.000Z,2100000,24600000,14000,5 menit sebelum dikunciin di luar pager.. #prank #pranks #prankster #oneprankaday #serunyaditiktok,19
1000000,264,FALSE,632,9212,2020-06-16T19:11:09.000Z,2100000,33900000,23200,#pranks #prank #prankwars #prankster #funny #funnyvideos #funnydog #comedy #comedyvideo #comedyindia #youtube #youtuber #youtubers #couplegoals #fypシ,11
128100,254,FALSE,223,10300,2022-01-22T11:23:53.000Z,2000000,7200000,27300,This is too jokes #dad #daughter #pranks #prank #prankster #mouse #rat #funny #funnyvideos #funnymoments #hilarious,25
111200,7066,FALSE,1211,5020,2022-06-27T01:32:44.000Z,2000000,31000000,33400,#wrongone  #wrong  #scared #omg #teddybear #wtf #scaredycat #shefunny  #fyp #hilarious #sofinny #prank  #prankster #what #run #prankwars #prankchallenge #pranksvideos,8
27100,121,FALSE,1369,7477,2022-02-11T01:27:15.000Z,1900000,11300000,13400,@camschaos01 is so good at pranks he even fooled himself #WeAllPlayforCanada #prankster #dingdongditch #prank #punkd #trending,8
997300,72,FALSE,295,5542,2021-08-06T22:47:10.000Z,1800000,29900000,2498,when it popped! #pranks #prankster  #tiktokpranks #gother #humor #pt1 #JetPuffedSmourth,60
677800,203,FALSE,176,876,2022-02-10T16:02:30.000Z,1800000,4200000,2273,great way to make someone lose their mind   #prank #pranks #prankster,28
84000,21,FALSE,162,26300,2021-02-17T18:44:54.000Z,1600000,24600000,12500,#fyp #fy #fu #foru #forupage #foryoupage #foryoupageofficiall #4u #4upage #4you #4youpage #funny #funnyvideos #prankster #tiktoker #foryou #fypシ,10
1500000,447,FALSE,325,250800,2022-04-19T18:36:33.000Z,20100000,162200000,922600,I can hear that sound from a mile away!! #keiththecatcow #catsoftiktok #chonky #cowcat #comedy #funnyvideos #funnypets #pets,12
4100000,154,FALSE,315,35800,2022-05-09T12:52:32.000Z,14500000,144400000,192200,#weee # #pets #cat #pet #animals #animal #catlover #fun #dog #funnyy #dogs #cats #funnyvideos #funny #wee,42
696800,42,FALSE,90,55300,2022-04-07T14:05:06.000Z,13900000,106100000,323000,The end #funny #funnyvideos #animals #haha #meme #dog #cat #fypage #viral #pets,25
530600,626,FALSE,36,123000,2020-03-16T01:51:11.000Z,13800000,79600000,1500000,When your cat knocks over his food one too many times. #catsoftiktok #funnyvideos #funnycatsoftiktok #catlove #catvideo #catcomedy #funnycat #catlife,21
1900000,212,FALSE,410,77800,2021-03-28T12:53:17.000Z,12300000,87900000,312600,"Mom, are you kidding me ? #gangrottie #rottweiler #trend #dogchallenge #fy #fyp #foryou #crazypeople #mommy #viral #rottiemom #cutedog #funnyvideos",12
394500,21,FALSE,161,85500,2022-02-10T02:52:19.000Z,11400000,60300000,463200,Can’t sleep  #funny #funnyvideos #cateyes #catsoftiktok #cattok #cattokers #comedy #cat #foryoupage #fyp #frypgシ #pet #cantsleep#kitten #zoomies,10
1300000,30,FALSE,76,52200,2021-11-23T20:09:01.000Z,10800000,57800000,333100,Looking to hire this man as my personal motivator  #boscoandhisbigstick #dogvideos #funnyvideos,17
8400000,13,FALSE,132,52700,2022-06-02T13:39:02.000Z,10700000,93200000,455500,The end #funny #funnyvideos #pets #dog #pet #animal #cats #animals #dogs #catsoftiktok #cat #,41
1000000,39,FALSE,488,101400,2022-02-14T05:01:32.000Z,9500000,47600000,342600,#pet #funnyvideos #animals #cute,162
2900000,23,FALSE,142,28800,2022-01-08T12:31:49.000Z,9400000,72600000,138000,#laugh #cats #cat #fun # #animals #funny #wee #animal #funnyvideos #funnyvideo,20
2900000,23,FALSE,142,40200,2022-06-14T13:20:33.000Z,9400000,62200000,120800,#laugh #funny #cat #funnyvideo #funnyvideos #wee #cats #pet #fun #animals #pets #dog #animal #,45
1100000,9,FALSE,212,53800,2021-04-18T11:49:47.000Z,9000000,93200000,279900,Wow  #football #футбол #funnyvideos #footballadvanced,11
492700,32,FALSE,71,81300,2021-02-13T13:51:28.000Z,9000000,46500000,181800,#huggingcat #hugs #funnyvideos #goodmorningcat #petslover #pets #рек #cat #cats #funnycat #hekatacat #goodmorning,10
4900000,14,FALSE,699,20500,2021-11-13T19:32:48.000Z,8800000,49600000,29900,"Yes, microwaved is acceptable. #comedy #funny #funnyvideos #fyp #foryou #viral #wow #lol",73
2400000,440,FALSE,10200,56200,2022-02-14T20:56:50.000Z,8700000,51300000,263600,Nobody got hurt everything is Protected  no Danger no Violation everything is Staged and Fake #meme #foryou #funnyvideos  #joke,12
3000000,3,FALSE,316,20100,2021-11-30T23:17:40.000Z,8700000,68700000,97100,I #GOTEM #haha # # # #loveit #fun #funny #silly #comedy #joshnasar #nasar #bekind #funnyvideos #funnyvideo #fyp #viral #viralvideo #,12
174700,2,FALSE,11,95200,2022-02-24T07:04:24.000Z,8500000,46800000,311300,#funny #funnyvideos #funnyvideo #funnyy #funnymoments #int #interesting # #,32
910500,1069,FALSE,371,74900,2020-11-18T07:13:47.000Z,8400000,110900000,447600,#fall #ohno #grandma #viral #funnyvideos #foryou  (no one was hurt),13
1100000,3674,FALSE,537,175600,2021-07-05T08:35:57.000Z,8400000,72400000,279800,quality low  hagang saan aabut ang 20 pesos mo #batotevlog #funnyvideos #nwetrending #sucopost #trendingvideo #kmjs15,16
967900,68,FALSE,322,77800,2021-11-18T15:09:18.000Z,8300000,82600000,183900,#pet #meow #supercat18 #foryou #cute #baby #funnyvideos #adorable #fyp #catfeeding,15
710500,484,FALSE,244,88000,2022-02-05T04:53:12.000Z,7700000,46000000,51400,Ing ani jd mi Mag Bonding sakong pag Umangkon...bahala pag mukanta kag metal..matug jd na sya #justforfun,40
198500,8629,FALSE,626,8819,2022-04-01T14:56:09.000Z,6300000,51400000,5930,Happy April Fools Day! #aprilfools #day #pranks #prankster #funday #justforfun #justkidding #funnyvideo #comedy #nativefamilies #nativehumor #smile #laugh #fyp #fypシ #fypdongggggggg #GameTok #AFairShotWithBlock #specialtalent #busted have a great day!,47
8900000,296,TRUE,852,54900,2020-09-15T00:54:40.000Z,5100000,43200000,418600,I love this woman so much lol #justforfun #couplegoals #coupleschallenge #4u #momsoftiktok #wifeprank,54
1200000,460,FALSE,819,55,2021-04-11T03:00:08.000Z,3900000,73300000,368200,#stitch with @arose.77 #justforfun #l#tiktokismylife,15
481000,6,FALSE,324,13500,2022-03-14T00:03:34.000Z,3700000,37200000,6302,##fypシ #mukbangasmr #justforfun #mukbangeatingshow,206
581200,0,FALSE,142,8103,2022-05-13T12:16:14.000Z,3700000,41400000,25600,#funnyvideos #justforfun,44
113600,216,FALSE,10,715500,2020-12-22T15:03:25.000Z,3500000,22200000,433900,Ask ur friends how they see you... #foryou #foryoupage #fyp #justforfun #friends,9
1300000,113,FALSE,3837,14400,2020-05-10T13:27:23.000Z,3400000,25800000,163000,बस करो अब रुलाओगे क्या #duet with @suhailsaifi18 #gunjananaya2017 #justforfun #sofunny #@tiktok_india #funny #comedy,42
73700,15,FALSE,14,15300,2022-05-08T06:36:41.000Z,3300000,42500000,33400,rame lanjut part 2 ygy #fyp #fypシ #fypage #konten #prank #prankcall #justforfun,43
75000,952,FALSE,50,37500,2020-11-03T05:34:07.000Z,3300000,23200000,250700,#stitch with @uespiiiii.1115 #justforfun #fyp,9
830600,3,FALSE,356,4539,2020-06-11T19:00:47.000Z,3300000,74700000,88300,Banana  #tiktokindia #foryourpage #tiktokpakistan #foryoupage #foryou #fyp #funny #comedy #champibeats  #xyzbca #justforfun #reallifeathome,13
581200,0,FALSE,142,13200,2022-06-05T00:35:10.000Z,3000000,35300000,46600,#funnyvideos #foryoupage #catlover #justforfun,40
200900,1459,FALSE,799,8261,2021-12-17T15:51:02.000Z,2800000,17300000,10300,She was such an ICON in the 70s #selenagomez #70s #retro #justforfun #celebrity #icon,14
449700,51,FALSE,563,2910,2019-10-20T16:29:14.000Z,2700000,42700000,109900,Daku Mangal Singh . #comedy #tiktok #comedyindia #tiktokindia #justforfun,12
266800,69,FALSE,358,13000,2020-11-21T14:57:21.000Z,2700000,15800000,36500,#yamaha #r6 #city #bike #bikelover #justforfun,19
278000,1,FALSE,281,45400,2021-08-02T12:31:00.000Z,2700000,16900000,82300,#DeezerPlaylistChallenge #justforfun #Startyourimpossible #comedy #ONEFLAG #funkeycheesevideo #funnyvideo #kissthehomies #pineapple,150
1800000,10,FALSE,525,27800,2019-11-15T11:26:58.000Z,2700000,18100000,43700,ufff  serious case  #backbenchersonflipkart #bigbillionstar #1millonaudition #FindYourSexy #tikrokindia #justforfun #enjoy,15
3900000,1000,FALSE,1501,12200,2020-05-07T20:36:49.000Z,2600000,24300000,70500,Dude noooo...you gotta go like...ayeeeee #eh #dude #facepaint #art #shrekanddonkey  #shrek #bestfriends #smile #justforfun #foryou #xyzbca,15
349600,713,FALSE,435,60300,2021-03-11T14:01:30.000Z,2600000,16000000,45700,Which one do you think is my fav color?  #colorful #personalitytest #justforfun #letmeroastyou #accurate #greenscreen,55
52300,440,FALSE,116,10400,2021-05-14T20:57:51.000Z,2600000,8800000,21000,his instagram: elias_clsthncs | he a lil bit ✨special✨  #justforfun #humor #friends #foryoupage #fyp #viral #fürdich #lilbro,22
203700,166,FALSE,117,9616,2022-05-20T04:09:52.000Z,2200000,16900000,46900,my girlfriend can’t be the only one #TopGunMode #fyp #ingrownhair #foryou #girlfriend #relationship,31
1200000,122,TRUE,364,74,2022-06-16T19:55:23.000Z,20800,163700,1172,“Committed sex is premeditated sex. It's willful. It's intentional. It's focus and presence.” -@estherperel_official #longtermrelationship #estherperel #coupletok #relationship,96
2600000,4,FALSE,580,11700,2022-06-08T19:51:37.000Z,2800000,12500000,34100,Not the tiny violin  #prank #couples #fyp #relationship #reaction,36
149600,98,FALSE,189,12500,2022-06-09T01:41:56.000Z,2400000,11500000,55200,#foryou #MadewithKAContest #foryoupagw #relationship,15
2900000,670,FALSE,376,2297,2022-06-04T16:16:44.000Z,1500000,10300000,22700,WAIT FOR THE END  @regalnoise #couple #relationship #marriage #prank #joke #pregnancy #pregnant #couplegoals #couplecomedy #couplestiktok #relationshipgoals #trending #viral #fyp #funny #humor #comedy,20
1300000,267,TRUE,400,4758,2022-05-20T17:52:39.000Z,1200000,7700000,4231,This might seem basic so I hope it’s helpful!!  #hug #hugs #kiss #advice #advicetiktok #adviceforgirls #expert #psychology #psychologytips #datingadvice #datingadviceforwomen #datingadviceforgirls #datingexpert #relationship #relationshipgoals #crush #boyfriend #howtokiss #kissing #hugging #makehimloveme #psychologyfacts #psych #psychologytricks,75
1100000,467,FALSE,1021,11000,2022-06-02T18:16:33.000Z,1300000,5800000,25500,What do you think of these gifts? #birthdaygift #birthdaygirl #relationship #couples #joehisaishi #stufioghibli #aritzia #oakandfort #girlfriend #boyfriend #relationships #relationshipgoals #engineering #couple #stepsis,44
2600000,259,TRUE,856,1659,2022-06-10T23:05:56.000Z,725900,5200000,9344,Let me know if you guys want me to start making these videos again! I get messages all the time! ❤️ #lovebox #relationship #relationshipgoals #foryou,22
81200,24,FALSE,54,9471,2022-05-27T21:31:02.000Z,1700000,8300000,70600,It be dat way #men #women #gender #relationship #sicknessandinhealth #medical #trauma,28
2900000,670,FALSE,376,2317,2022-05-27T13:23:36.000Z,882600,8400000,5882,We take movie day seriously  @regalnoise #couple #love #pregnancy #relationship #marriage #trending #viral #fyp #hannahandregal #couplestiktok #couplegoals #funny #comedy #humor #joke #relationshipgoals #pregnant #couplecomedy,16
5400000,173,FALSE,1877,135400,2021-03-28T14:12:22.000Z,11000000,50100000,377800,At no point in time should your significant other put their hands on you point blank period. #fyp #fypシ #foryou #foryoupage #relationship #dating ￼￼,58
16700000,15,TRUE,637,35800,2021-05-26T01:51:22.000Z,10900000,78300000,138600,MY DAUGHTER GOT MY BACK ❤️ #FatherDaughter #Relationship KitchenHacks #BlackLivesMatter,41
16700000,15,TRUE,637,43700,2021-04-18T01:45:50.000Z,10600000,65300000,231600,WHAT IT TAKES TO HAVE A BOYS NIGHT OUT  #FatherDaughter #Relationship #WidenTheScreen #VinylClub,27
11400000,8695,TRUE,1557,40800,2021-02-07T20:55:36.000Z,9800000,43200000,59300,Oh get ready for this.... #relationship #girlfriend,42
1300000,93,FALSE,66,60200,2022-07-11T22:56:07.000Z,9200000,50000000,98600,i did NOT expect that #couple #boyfriend #relationship #girlfriend #funny #prank #sweet #saltspoon #salt #saltprank,96
251900,155,FALSE,94,75900,2020-12-25T10:04:12.000Z,8300000,29700000,208800,We do anything for our friends #FelizNavidad #TimeWarpJump #relationship #friendship #friends #foryoupage #fyp #fypシ #dating #forthegirls #storytime,57
15200000,1,TRUE,899,53500,2020-07-31T20:43:40.000Z,7800000,64100000,198500,Omg he smashed him #couple #love #haha #omg #fyp #love #relationship,13
5100000,289,TRUE,569,42700,2020-09-26T02:16:36.000Z,6800000,35100000,142300,New trend!! Have a YES DAY #fyp #trend #viral #couple #relationship #love #husbandwife #yes,51
3500000,235,FALSE,331,22600,2020-11-24T22:48:22.000Z,6800000,53800000,122600,They SHOULD NOT have seen that!! #texting #relationship #drama #cheater #friends #dating,58
15200000,1,TRUE,899,50600,2020-05-13T20:23:12.000Z,6400000,65300000,397100,What did my boyfriend think I was going to do? #boyfriend #couple #goals #relationship #fyp #foryou #trend,16
73900,379,FALSE,47,53700,2022-06-06T04:27:50.000Z,1800000,9500000,34000,It’s been 5 years… #catsoftiktok #catlover #catlove #fyp #fypage #sadstory #adieu #animalcrossingnewhorizons #catfuneral #realfriendship #goodbyes,126
78400,224,FALSE,906,2499,2020-03-04T09:01:18.000Z,751900,3400000,7739,Sealion being released will not go without his friend ♥️ #bestfriends #realfriendship #animallove #animallover #cuteanimals #sealion #release,33
490,83,FALSE,14,11900,2021-06-05T00:27:53.000Z,354400,2400000,30100,i love being a constant reminder of how babies are made #greenscreen #fyp #realfriendship,8
13500,7473,FALSE,753,15600,2021-05-30T09:32:53.000Z,292400,1300000,17900,It’s true #fyp #friendship #decide #realfriendship #foryou #wellthatsit,8
31000,20,FALSE,459,247,2020-12-06T10:11:52.000Z,224900,1900000,612,#friendshipgoals #friendshipday #friendshiplove #truefriendship #realfriendship #internetfriendship #friendshiptest,28
209900,19,FALSE,390,11800,2021-08-10T13:38:28.000Z,191700,1100000,8742,So true…#friendship #SHEINcares #GarnierUNFILTERED #VirginMediaSpeedMC #randxmthingzzz #realfriendship,14
4454,88,FALSE,78,1923,2021-07-22T10:52:20.000Z,188700,1200000,7525,#friendshipgoals#friendshipday#expl #truefriendship#realfriendship#internetfriendship#friendshiptest#tiktok#love#like#follow#expl,60
51500,543,FALSE,141,79,2020-05-01T07:29:55.000Z,142900,2400000,462,Tag Your BestFriend❤#foryou #realfriendship #foryoupage #tiktokindialove #hindisong @sujay0_420,13
7525,244,FALSE,11,2674,2021-05-08T15:28:22.000Z,127800,1400000,534,You should break your leg too!  #broken #legit #realfriendship #hellokitty #fyp #foryou #funny #pourtoi #follow #tiktoker #foryourpage #happy,12
22700,144,FALSE,396,166,2020-03-12T07:44:47.000Z,125300,1400000,15900,#doubleexposure #satus##foryoupage #fyp#foryou #miyabhai #attidude #realfriendship,10
211700,294,FALSE,263,2112,2022-05-13T14:26:01.000Z,124800,745300,2632,#stitch with @val_jovel am I lying tho? #lifehackvideo #reallife #realfriends #realfriendship #realfriendsonly #relationshipmatters #selflove #LENOVOJUSTBEYOU #10MillionAdoptions #blacktiktok,26
22700,144,FALSE,396,73,2020-03-21T18:11:01.000Z,120900,1500000,13400,#doubleexposure #realme6Smartphone #foryoupage #fyp #foryou #tiktoktrending #realfriendship #handwashchallenge #miyabhai,10
731,100,FALSE,10,5528,2021-05-31T15:57:13.000Z,119100,471000,9339,• • • • •#friendship #xyzbca #fyp #fypシ #fy #gay #lgbtq #realfriendship #besties #friends #bestfriendship,9
2171,111,FALSE,95,5153,2021-05-29T20:44:42.000Z,99100,418200,4569,#fyp #foryou #realfriendship #trend  #bi #lesbian #greenscreen #NeverJustAGame #scottish #maxplumpjump,8
668,2,FALSE,15,9654,2022-01-25T03:48:39.000Z,88500,622800,4192,#realfriendship #bsf #besties #frienship #CloseYourRings #fyp #blowthisup,6
2130,48,FALSE,31,1382,2022-06-28T10:43:59.000Z,87700,1600000,2614,#tiktok #love #like #follow #explore #meme #video#tiktok #foryoupage #fyp #foryou #viral #love #funny #memes #followme #cute #fun #music #happy #fashion #follow #comedy #bestvideo #tiktok4fun #thisis4u #loveyoutiktok#comedy #featurethis #featureme #prank #15svines #trending #1mincomedy #blooper #1minaudition#friendshipgoals #friendshipday #friendshiplove #truefriendship #realfriendship #internetfriendship #friendshiptest#bestforhealth #fitnessgoals #fitness #healthtips #weightloss #workout,5
5800000,24,FALSE,1010,100,2020-10-02T00:19:36.000Z,81900,754300,180,Not everyone deserve your frienship @tag your real friends #realfriendship #tatitoka,43
2130,48,FALSE,31,266,2022-07-06T07:30:14.000Z,77800,822400,643,#tiktok #love #like #follow #explore #meme #video#tiktok #foryoupage #fyp #foryou #viral #love #funny #memes #followme #cute #fun #music #happy #fashion #follow #comedy #bestvideo #tiktok4fun #thisis4u #loveyoutiktok#comedy #featurethis #featureme #prank #15svines #trending #1mincomedy #blooper #1minaudition#friendshipgoals #friendshipday #friendshiplove #truefriendship #realfriendship #internetfriendship #friendshiptest#bestforhealth #fitnessgoals #fitness #healthtips #weightloss #workout,6
88100,15,FALSE,343,707,2020-04-12T19:26:30.000Z,141700,1100000,844,whatever happens I will never leave u ♥ #nobita #doremon #realfriendship #foryou #dorechan,47
95900,4,FALSE,51,839,2022-02-08T22:34:02.000Z,56800,373800,596,Yoo real friendship#roblox #robloxdahood #dahoodroblox #dahood #poweroffriendship #realfriendship #dahoodglitch #newglitch #flyglitch #fun  #fy #fyp,36
128300,247,FALSE,415,33300,2022-06-04T12:24:22.000Z,2200000,15400000,54300,#GymTok #fyp #fitnessinspiration #fitnessgoals #fitnessmotivatio #اكسبلور #حسن_الحجاج #القطيف #تعلم_على_تيك_توك,9
710500,50,FALSE,1284,11700,2021-01-17T16:08:30.000Z,1400000,26000000,10400,Fork and coin game #trickshot #bye2020 #seashanty #SportsDirectRepRace #Fitnessgoals #tellme #sportschallenge #fyp,7
1000000,237,FALSE,2656,3958,2021-02-03T00:13:26.000Z,755300,3100000,2385,Smh  #fitness #iamquinstott #liftheavy #gymbro #gains #fitnessgoals #fittok #alpha #workout #lifting #gym #lift,17
976600,133,FALSE,179,4635,2020-10-13T22:00:28.000Z,747400,8800000,118900,#simplerecipe #chickenwings #healthyfood #protein #fitnessgoals #foryou #foryoupage,39
976600,133,FALSE,179,4652,2020-12-04T22:28:53.000Z,616500,7500000,67300,#healthyfood #pasta #chickenpasta #easyrecipe #protein #fitnessgoals #foryou #foryoupage,54
128300,247,FALSE,415,16500,2021-06-26T14:25:05.000Z,574100,4900000,41100,#اكسبلور #حسن_الحجاج #لايك #القطيف #dancewithPUBGM #fitnessjourney #fitnessaddict #fitnessgoals #fitnessinspiration # #,10
145200,551,FALSE,419,1975,2021-07-31T18:47:32.000Z,539200,2700000,2503,Follow for more inspo ❤️ #fitnessjourney #fitnesschallenge #transformation #bodytransformation #fitnessgoals #fitnessfreak #modeltiktok,22
976600,133,FALSE,179,2849,2020-10-08T22:13:06.000Z,494700,4500000,37100,#healthydessert #cheesecake #nobake #easyrecipe #protein #fitnessgoals #foryou #foryoupage,44
976600,133,FALSE,179,2659,2020-09-11T21:06:55.000Z,462800,6200000,58500,#easyrecipe #healthydessert #brownies #protein #fitnessgoals #foryou #foryoupage,25
95500,738,FALSE,246,875,2022-02-17T06:15:51.000Z,437400,10800000,51800,try it together with me #shaping #fitnessgoals #healthtips #running,5
235200,916,FALSE,367,4112,2019-12-05T04:56:03.000Z,428700,3500000,15100,Hotel workout  #legday #fitnessgoals #fyp,15
75700,146,FALSE,112,1357,2020-02-25T00:34:01.000Z,421800,3200000,933,#smallwaist #fitnessgoals Are you able to go through that small gap?,13
658400,109,FALSE,1403,442,2021-01-18T23:12:05.000Z,415300,1800000,6639,showing this to my friends every time they call me “famous” #personaltrainer #hiitworkout #homeworkout #fitspo #motivation #hiit #fitnessgoals,24
5700000,9,TRUE,34500,2076,2021-01-14T00:03:40.000Z,388700,6200000,866,#fyp #myclub #tekkerz #fitnessgoals #foryou #homeworkouts,12
80000,154,FALSE,194,2284,2021-01-09T21:01:15.000Z,364400,2800000,34900,Reply to @emilytoze5 from flat to phat in 3 months xox #fitnessgoals #glutesworkout #3monthtransformation #gym,51
12000,57,FALSE,61,5822,2022-04-05T19:17:13.000Z,362700,2600000,1234,"""focus on slow progress"" but I feel like this is going nowhere #fittok #fitnessgoals #fitnessmotivation #liftingweights #losingweight",6
240100,417,FALSE,304,69200,2021-10-02T00:23:32.000Z,341800,1700000,3494,#pov #bodygoals #fitnessgoals #weightloss #weighlossmotivation  #motivation #fitness #bodydismorphia #weightlosstips #fitchick #dietculture #fittips,50
976600,133,FALSE,179,2375,2021-01-18T22:19:24.000Z,336800,4700000,55000,#healthyfood #chicken #rice #easyrecipe #protein #fitnessgoals #foryou #foryoupage,41
164400,786,FALSE,1090,2014,2022-02-24T19:12:02.000Z,322100,1800000,8851,This has taken me to the next level NO BS! #fitnesshacks #fitnessgoals #gymtalk #latina #fyp,73
118300,63,FALSE,648,8184,2021-03-23T14:38:44.000Z,306600,1900000,308,Es posible!!! #saludintegral #fitnessgirl #recomposicioncorporal #fitnessgoals,6
3300000,143,FALSE,635,1947,2022-05-12T16:30:56.000Z,435600,13300000,3760,WORK ALL PARTS OF YOUR BICEP  SAVE THESE! #biceps #workout #bicep #workout #gym #arms #curls #gymtips #bicepsworkout #bicepworkout #workoutmotivation #motivation #gymmotivation #abs,12
11700,1681,FALSE,418,1393,2022-05-20T19:11:08.000Z,663800,2800000,2163,We still going  #fyp #wieghtloss #workout #woeghtlossjourney #foryoupage #sibilings #fypシ,19
24700,809,FALSE,303,487,2022-05-13T18:14:18.000Z,177200,1800000,1698,Bicep wisdom from the Mind Pump guys! Chin ups > curls #fitness #workout #bodybuilding #mindpump #podcast,48
392300,196,FALSE,731,2583,2022-05-03T15:28:31.000Z,670400,3600000,4201,"@allie bennett this one made me feel like SUCH a badass AND it’s a flat 30 minutes, so if you’re getting bored with your 12-3-30… look no further ;) #treadmillstrut #arianagrande #12330 #workout",40
