authorMeta/fans,authorMeta/following,authorMeta/verified,authorMeta/video,commentCount,createTimeISO,diggCount,playCount,shareCount,text,videoMeta/duration,clean_text,us_count,them_count,negation_count,intensifier_count,hedge_count,is_polarized
147500000,75,True,1066,333700,2021-06-30T15:16:44.000Z,36200000,352200000,357300,Cm on bro !! #learnfromkhaby #learnwithtiktok #imparacontiktok #khabylame,25,Cm on bro !! #learnfromkhaby #learnwithtiktok #imparacontiktok #khabylame,0,0,0,0,0,False
147500000,75,True,1066,216800,2021-06-09T14:07:13.000Z,35400000,298200000,225900,Lol ‍♂️ #learnfromkhaby #LearnWithTikTok #ImparaConTikTok,17,Lol ‍♂️ #learnfromkhaby #LearnWithTikTok #ImparaConTikTok,0,0,0,0,0,False
147500000,75,True,1066,201300,2021-05-12T14:07:10.000Z,30900000,276500000,275500,Bro why you ruined a T-shirt ?It was so easy.... - Fratello perché hai rovinato una T-Shirt?#learnfromkhaby #LearnWithTikTok #ImparaConTikTok,25,Bro why you ruined a T-shirt ?It was so easy.... - Fratello perché hai rovinato una T-Shirt?#learnfromkhaby #LearnWithTikTok #ImparaConTikTok,0,0,0,1,0,False
147500000,75,True,1066,189400,2021-05-03T14:28:57.000Z,29800000,279500000,494800,‍♂️‍♂️‍♂️#learnfromkhaby #LearnWithTikTok #ImparaConTikTok,20,‍♂️‍♂️‍♂️#learnfromkhaby #LearnWithTikTok #ImparaConTikTok,0,0,0,0,0,False
147500000,75,True,1066,153600,2021-07-30T15:13:53.000Z,24600000,155000000,104700,Wow I'm so impressed how you drain the pasta!! Don’t you?  Sono cosi impressionato da come scoli la pasta” tu no?#learnfromkhaby #learnwithtiktok,45,Wow I'm so impressed how you drain the pasta!! Don’t you? Sono cosi impressionato da come scoli la pasta” tu no?#learnfromkhaby #learnwithtiktok,0,0,0,1,0,False
147500000,75,True,1066,86700,2021-11-08T16:13:08.000Z,24200000,194600000,141100,Next?   #leanfromkhaby #learnontiktok #imparacontiktok #learnwithtiktok,17,Next? #leanfromkhaby #learnontiktok #imparacontiktok #learnwithtiktok,0,0,1,0,0,False
147500000,75,True,1066,153900,2021-04-26T14:04:17.000Z,23100000,237000000,240200,#Perfavore non fare questo con la Pizza #Please don’t do that with Pizza  #LearnFromKhabi #LearnWithTikTok #ImparaConTikTok #pizza,20,#Perfavore non fare questo con la Pizza #Please don’t do that with Pizza #LearnFromKhabi #LearnWithTikTok #ImparaConTikTok #pizza,0,0,1,0,0,False
147500000,75,True,1066,108900,2021-07-16T15:11:32.000Z,22600000,187000000,1700000,‍♂️#learnfromkhaby #learnwithtiktok #imparacontiktok,40,‍♂️#learnfromkhaby #learnwithtiktok #imparacontiktok,0,0,0,0,0,False
147500000,75,True,1066,152500,2021-07-24T14:15:28.000Z,22100000,180700000,94900,I have to read and you disturb me.(Ps: Guys don’t try this at home Thx Khaby) #greenscreen #learnfromkhaby #learnwithtiktok #imparacontiktok #moon,15,I have to read and you disturb me.(Ps: Guys don’t try this at home Thx Khaby) #greenscreen #learnfromkhaby #learnwithtiktok #imparacontiktok #moon,0,0,1,0,0,False
147500000,75,True,1066,85800,2021-05-18T14:43:14.000Z,21500000,147500000,50200,Easy bro #LearnFromKhabi #LearnWithTikTok #ImparaConTikTok,24,Easy bro #LearnFromKhabi #LearnWithTikTok #ImparaConTikTok,0,0,0,0,0,False
147500000,75,True,1066,108100,2021-06-20T14:36:25.000Z,20500000,171200000,169200,Good @cristiano! You ve learned  quickly my move!Bravo @cristiano!! Hai imparato velocemente la mia mossa#learnfromkhaby #learnwithtiktok,16,Good @cristiano! You ve learned quickly my move!Bravo @cristiano!! Hai imparato velocemente la mia mossa#learnfromkhaby #learnwithtiktok,0,0,0,0,0,False
147500000,75,True,1066,110900,2021-04-21T14:01:06.000Z,20100000,185300000,204500,#LearnFromKhaby #ImparaConTikTok #LearnWithTikTok,25,#LearnFromKhaby #ImparaConTikTok #LearnWithTikTok,0,0,0,0,0,False
147500000,75,True,1066,63200,2021-04-24T13:38:22.000Z,17800000,123600000,71500,with a final lick#LearnFromKhabi #ImparaConTikTok #LearnWithTikTok,20,with a final lick#LearnFromKhabi #ImparaConTikTok #LearnWithTikTok,0,0,0,0,0,False
147500000,75,True,1066,105900,2021-06-12T14:43:14.000Z,17200000,168700000,137100,Let’s eat  But I don't like seeing you make your life harder. Mangiamo  ma non mi piace che ti complichi la vita.#learnfromkhaby #LearnWithTikTok,23,Let’s eat But I don't like seeing you make your life harder. Mangiamo ma non mi piace che ti complichi la vita.#learnfromkhaby #LearnWithTikTok,0,0,1,0,0,False
147500000,75,True,1066,76600,2022-01-02T16:26:09.000Z,17100000,177900000,106800,I’m getting ready for Grammy Award .  Me estoy preparando para los Grammy #learnfromkhaby #learnwithtiktok @tiktok,15,I’m getting ready for Grammy Award . Me estoy preparando para los Grammy #learnfromkhaby #learnwithtiktok @tiktok,0,0,0,0,0,False
147500000,75,True,1066,76700,2021-05-02T14:42:21.000Z,16400000,156000000,104700,Non c’è bisogno di Didascalia——No Caption Needed. #learnfromkhaby #LearnWithTikTok #ImparaConTikTok #nocaptionneeded,26,Non c’è bisogno di Didascalia——No Caption Needed. #learnfromkhaby #LearnWithTikTok #ImparaConTikTok #nocaptionneeded,0,0,0,0,0,False
147500000,75,True,1066,110900,2021-06-01T14:12:34.000Z,16300000,174400000,83700,Mine is better than yours   Il mio è meglio del tuo #learnfromkhaby #ImparaConTikTok #LearnWithTikTok,26,Mine is better than yours Il mio è meglio del tuo #learnfromkhaby #ImparaConTikTok #LearnWithTikTok,0,0,0,0,0,False
147500000,75,True,1066,99200,2021-08-03T14:17:30.000Z,15200000,143400000,39900,“Twrow back”- I’m in holidays! And I just wanna know Where are you guys? Love you all ❤️#learnfromkhaby#learnwithtiktok #imparacontiktok,14,“Twrow back”- I’m in holidays! And I just wanna know Where are you guys? Love you all ❤️#learnfromkhaby#learnwithtiktok #imparacontiktok,0,0,0,0,0,False
147500000,75,True,1066,70500,2021-05-01T13:13:08.000Z,15100000,119600000,60400,Dalla terra alla luna \From land to moon#learnfromkhaby #LearnWithTikTok #ImparaConTikTok,10,Dalla terra alla luna \From land to moon#learnfromkhaby #LearnWithTikTok #ImparaConTikTok,0,0,0,0,0,False
147500000,75,True,1066,100400,2021-06-26T14:31:50.000Z,14700000,95800000,101900,Nooo guys Please nooooo  #learnfromkhaby #learnwithtiktok #ImparaConTikTok,22,Nooo guys Please nooooo #learnfromkhaby #learnwithtiktok #ImparaConTikTok,0,0,0,0,0,False
3800000,385,True,107,113800,2019-06-07T11:43:40.000Z,9800000,92400000,1300000,I got suspended for this #foryou #featurethis #uk creds: @_niamhmurphyy,15,I got suspended for this #foryou #featurethis #uk creds: @_niamhmurphyy,0,0,0,0,0,False
5000000,234,True,901,84700,2019-10-22T16:30:40.000Z,9500000,89400000,801500,Schick das deinem besten Freund ohne Vorwarnung  Instagram: @rickazas @backflipbaris #trending #featureme #featurethis #viral #fyp #comedy,10,Schick das deinem besten Freund ohne Vorwarnung Instagram: @rickazas @backflipbaris #trending #featureme #featurethis #viral #fyp #comedy,0,0,0,0,0,False
22400000,26,True,309,10500,2020-10-17T13:41:07.000Z,7300000,69400000,30900,I THOUGHT I managed to cheat my dad but...  @daddyming #comedy #tiktok #fyp #foryou #viral #featurethis,49,I THOUGHT I managed to cheat my dad but... @daddyming #comedy #tiktok #fyp #foryou #viral #featurethis,0,0,0,0,1,False
22400000,26,True,309,30900,2020-08-07T13:28:28.000Z,6600000,44100000,116900,Press “F” to pay respects (Dad edition)  Which one is the worst? @daddyming  #reacttothis #duetthis #fyp #foryou #featurethis,20,Press “F” to pay respects (Dad edition) Which one is the worst? @daddyming #reacttothis #duetthis #fyp #foryou #featurethis,0,0,0,0,0,False
22400000,26,True,309,14200,2020-10-26T16:06:57.000Z,6100000,71000000,33700,I THOUGHT I could cheat my dad but...  #comedy #tiktok #fyp #foryou #viral #featurethis,58,I THOUGHT I could cheat my dad but... #comedy #tiktok #fyp #foryou #viral #featurethis,0,0,0,0,2,False
2600000,52,True,248,18000,2020-02-05T06:05:34.000Z,5500000,47900000,34400,What would happen if you tried this!  #foryourpage #gotolook #sowedecided #xyzbca #tiktok #makemefamous #tiktok #fyp #parkour #race #featurethis,18,What would happen if you tried this! #foryourpage #gotolook #sowedecided #xyzbca #tiktok #makemefamous #tiktok #fyp #parkour #race #featurethis,0,0,0,0,1,False
9900000,27,False,2636,7342,2019-08-24T13:10:47.000Z,5200000,56200000,158900,Rafta rafta  new h#tiktok#tiktok_india#featurethis#mukusquads#funny#comedy#comedyindia,13,Rafta rafta new h#tiktok#tiktok_india#featurethis#mukusquads#funny#comedy#comedyindia,0,0,0,0,0,False
426200,526,False,246,20000,2020-01-07T06:48:18.000Z,5100000,24000000,108400,Painting challenge part 2! Wow #fy #fyp #foryou #foryoupage #viral #featurethis #painting #paint #artchallenge #art #backatwork #megamouth,58,Painting challenge part 2! Wow #fy #fyp #foryou #foryoupage #viral #featurethis #painting #paint #artchallenge #art #backatwork #megamouth,0,0,0,0,0,False
22400000,26,True,309,7696,2020-10-22T17:15:02.000Z,4900000,35800000,16400,I THOUGHT I managed to cheat my dad but...  #comedy #tiktok #fyp #foryou #viral #featurethis,59,I THOUGHT I managed to cheat my dad but... #comedy #tiktok #fyp #foryou #viral #featurethis,0,0,0,0,1,False
417300,533,False,281,82800,2021-02-25T12:46:37.000Z,4800000,21900000,122700,We love you  #foryoupage #featurethis #tiktok #boopswithluca #snake #hognosesnake #hognose #hognosesnakes #snakesoftiktok,8,We love you #foryoupage #featurethis #tiktok #boopswithluca #snake #hognosesnake #hognose #hognosesnakes #snakesoftiktok,1,0,0,0,0,False
45900,153,False,26,86800,2021-02-28T15:32:03.000Z,4600000,23100000,288800,#pets #catsoftiktok #cat #featurethis #15svines #fyp #vine,12,#pets #catsoftiktok #cat #featurethis #15svines #fyp #vine,0,0,0,0,0,False
8300000,176,True,415,35000,2019-07-01T10:48:50.000Z,4200000,41500000,81700,Same same but different  #viral #featurethis #tiktok #foryoupage #parkour #australia #spiderman,20,Same same but different #viral #featurethis #tiktok #foryoupage #parkour #australia #spiderman,0,0,0,0,0,False
3400000,7428,True,783,18900,2022-01-14T21:00:08.000Z,4200000,37900000,71600,Most difficult TikTok I have done. Two bat flips and two hat flips. The timing and first hat was most difficult #foryou #foryoupage #featurethis,15,Most difficult TikTok I have done. Two bat flips and two hat flips. The timing and first hat was most difficult #foryou #foryoupage #featurethis,0,0,0,0,0,False
8700000,4,True,89,10200,2020-09-07T14:41:17.000Z,4200000,32000000,43700,Don’t mess with Daddy Ming  Which prank is the best? @mingweirocks  #prank #duetthis #reacttothis #fyp #foryou #featurethis,20,Don’t mess with Daddy Ming Which prank is the best? @mingweirocks #prank #duetthis #reacttothis #fyp #foryou #featurethis,0,0,0,0,0,False
22400000,26,True,309,5875,2020-10-13T13:36:19.000Z,4100000,36400000,9707,I THOUGHT I managed to cheat my dad but...  @daddyming #comedy #tiktok #fyp #foryou #viral #featurethis,34,I THOUGHT I managed to cheat my dad but... @daddyming #comedy #tiktok #fyp #foryou #viral #featurethis,0,0,0,0,1,False
5600000,184,False,293,7309,2019-11-28T03:06:45.000Z,4100000,37600000,615200,OMG IT WORKED!! #duet with @quikplay  #fyp #foryou #hack #vendingmachine #foryoupage #featuerme #feature #featurethis #quikplay,34,OMG IT WORKED!! #duet with @quikplay #fyp #foryou #hack #vendingmachine #foryoupage #featuerme #feature #featurethis #quikplay,0,0,0,0,0,False
2800000,1,False,1957,10700,2019-11-17T10:22:32.000Z,4000000,56400000,103200,More luxury life for humans #viral #trending #foryoupage #tiktok #foryou #featurethis #featureme #1millionaudition #1m @tiktok @tiktokglobal @tiktok_i,10,More luxury life for humans #viral #trending #foryoupage #tiktok #foryou #featurethis #featureme #1millionaudition #1m @tiktok @tiktokglobal @tiktok_i,0,0,0,0,0,False
1400000,1346,True,651,16600,2019-01-09T19:34:39.000Z,4000000,51600000,47000,Wait for the #mwah  #hitormiss #uksports #featurethis #foryoupage #uktalent #mermaidgrace #ukvlog,15,Wait for the #mwah #hitormiss #uksports #featurethis #foryoupage #uktalent #mermaidgrace #ukvlog,0,0,0,0,0,False
625000,601,False,514,13500,2019-02-02T22:30:43.000Z,3800000,48500000,114000,My dad isn’t proud of me #featureme #featurethis #viral #like #foryoupage #foryou,9,My dad isn’t proud of me #featureme #featurethis #viral #like #foryoupage #foryou,0,0,1,0,0,False
5700000,9,True,34500,11000,2019-01-15T00:26:33.000Z,3500000,76200000,80700,#featurethis #uksports #featureme #2019goals #feature #gocreate,14,#featurethis #uksports #featureme #2019goals #feature #gocreate,0,0,0,0,0,False
55000000,8858,True,1310,94400,2020-02-16T03:40:01.000Z,17600000,226300000,167100,Shaving prank gone wrong  #trend #comedy #prank #fail,16,Shaving prank gone wrong #trend #comedy #prank #fail,0,0,0,0,0,False
7300000,99,True,425,86100,2022-04-02T17:23:13.000Z,15500000,243800000,281300,That HURT‼️ #virall #funny #prank #fyp #foryourpage #tiktok,11,That HURT‼️ #virall #funny #prank #fyp #foryourpage #tiktok,0,0,0,0,0,False
664200,276,False,314,53500,2021-11-01T04:20:41.000Z,14800000,66100000,323500,Just take one #fyp #halloween #prank #scare #scareprank #mikemyers #michaelmyers #trickortreats #viral,44,Just take one #fyp #halloween #prank #scare #scareprank #mikemyers #michaelmyers #trickortreats #viral,0,0,0,0,0,False
282000,38,False,5,213600,2020-12-24T20:32:27.000Z,14600000,66800000,355200,#fyp #scare #prank,7,#fyp #scare #prank,0,0,0,0,0,False
18600000,1644,True,1164,21100,2020-01-19T23:09:08.000Z,14500000,126700000,80300,Got my parents so good with this shaving prank  #trend #comedy #prank,10,Got my parents so good with this shaving prank #trend #comedy #prank,0,0,0,1,0,False
34800000,100,True,2687,74900,2020-09-10T18:34:29.000Z,14500000,159000000,155800,"А вы бы отдали обратно? Если да, то подпишись и лайкни | Would you give it back? #thekiryalife #prank #reaction #социальныйролик #реакции #пранк",57,"А вы бы отдали обратно? Если да, то подпишись и лайкни | Would you give it back? #thekiryalife #prank #reaction #социальныйролик #реакции #пранк",0,0,0,0,1,False
2500000,198,False,641,36100,2020-02-29T17:46:08.000Z,14200000,131500000,162000,short dog problems  #prank #corgi #dog #fyp #foryourpage,10,short dog problems #prank #corgi #dog #fyp #foryourpage,0,0,0,0,0,False
2000000,33,False,55,36000,2022-04-30T13:53:00.000Z,13500000,173200000,29700,Part-24  #lamborghini #girl #prank #foryou #fypシ #fyp,26,Part-24 #lamborghini #girl #prank #foryou #fypシ #fyp,0,0,0,0,0,False
55000000,8858,True,1310,15600,2020-01-28T06:15:15.000Z,12700000,146800000,72100,Pranked my barber today  #trend #comedy #prank,11,Pranked my barber today #trend #comedy #prank,0,0,0,0,0,False
34800000,100,True,2687,94600,2020-10-05T01:39:19.000Z,12100000,136700000,108500,"Kidnapping experiment...Would u help?- If yes, then Like it and Follow me(IG:@thekiryalife) #thekiryalife #пранк #prank #reaction #реакции",26,"Kidnapping experiment...Would u help?- If yes, then Like it and Follow me(IG:@thekiryalife) #thekiryalife #пранк #prank #reaction #реакции",0,0,0,0,1,False
5800000,3,False,395,67300,2021-05-02T16:27:46.000Z,11800000,51700000,150000,Can you guess what happened next @montyydm_t.v @devthatman @k.lala104 AMOSC:Montyy_tuk Devon0607 #fyp #mom #prank #funny #lol,19,Can you guess what happened next @montyydm_t.v @devthatman @k.lala104 AMOSC:Montyy_tuk Devon0607 #fyp #mom #prank #funny #lol,0,0,0,0,1,False
1400000,16,False,142,44200,2021-03-06T08:03:36.000Z,11800000,138400000,297700,HE FREAKED WHEN HE SAW IT #PRANK,59,HE FREAKED WHEN HE SAW IT #PRANK,0,0,0,0,0,False
55000000,8858,True,1310,20500,2020-01-02T06:56:33.000Z,11400000,105800000,67500,Head hitting beatbox prank  Got them good  @jonklaasen @elyssajoy_ #beatbox #comedy #prank,9,Head hitting beatbox prank Got them good @jonklaasen @elyssajoy_ #beatbox #comedy #prank,0,1,0,0,0,False
1800000,76,False,676,108600,2021-10-09T16:17:09.000Z,11400000,74200000,537400,Reply to @athamondia  thanks for the idea!  #parentslove #parents #dad #foryoupage #foryou #fyp #prank,17,Reply to @athamondia thanks for the idea! #parentslove #parents #dad #foryoupage #foryou #fyp #prank,0,0,0,0,0,False
11800000,38,False,716,52900,2021-03-23T17:17:55.000Z,11100000,187700000,76300,"Как думаешь, что было дальше? Inst:fitnesstonya телегрмм в шапке профиля#prank #foryou #fyp #reaction",21,"Как думаешь, что было дальше? Inst:fitnesstonya телегрмм в шапке профиля#prank #foryou #fyp #reaction",0,0,0,0,0,False
2300000,47,False,273,82400,2021-04-06T23:21:24.000Z,10900000,58100000,128800,#fyp #prank,37,#fyp #prank,0,0,0,0,0,False
29100000,467,True,1819,23200,2020-01-07T01:38:21.000Z,10600000,100800000,56000,"Ruining people’s iPhones, then giving them the iPhone 11 Pro Max  #prank",28,"Ruining people’s iPhones, then giving them the iPhone 11 Pro Max #prank",0,1,0,0,0,False
1700000,99,True,259,37500,2021-05-26T16:29:19.000Z,10600000,118800000,78100,I was almost free‍♂️ #viral #foryoupage #fypシ #foryou #police #voorjou #funnyy #prank #fyppage,17,I was almost free‍♂️ #viral #foryoupage #fypシ #foryou #police #voorjou #funnyy #prank #fyppage,0,0,0,0,1,False
11800000,38,False,716,33400,2021-03-23T19:42:29.000Z,10400000,130200000,47200,Она оказалась... inst:fitnesstonya#prank #foryou #fyp #reaction,21,Она оказалась... inst:fitnesstonya#prank #foryou #fyp #reaction,0,0,0,0,0,False
34800000,100,True,2687,42800,2020-09-18T17:13:02.000Z,10100000,57400000,18500,"Would you help?- If yes, then Like it and Follow me Вы бы помогли?- Если да, то Лайкни и Подпишись #thekiryalife #пранк #prank #reaction #реакции",44,"Would you help?- If yes, then Like it and Follow me Вы бы помогли?- Если да, то Лайкни и Подпишись #thekiryalife #пранк #prank #reaction #реакции",0,0,0,0,1,False
8000000,69,True,147,214600,2020-09-05T23:27:18.000Z,19400000,169500000,433300,Our WHOLE Zoom class pranked our teacher  (she was so confused!!) #foryou #foryoupage #fyp #tiktok #viral #funny #trend #trending #funny #lol,14,Our WHOLE Zoom class pranked our teacher (she was so confused!!) #foryou #foryoupage #fyp #tiktok #viral #funny #trend #trending #funny #lol,2,0,0,1,0,True
397900,26,False,5,50000,2022-02-25T10:51:01.000Z,17000000,140800000,68500,Just vibing with my guy #fyp #trending #foryoupage #sayitright,8,Just vibing with my guy #fyp #trending #foryoupage #sayitright,0,0,0,0,0,False
11600000,41,True,1138,116700,2021-01-29T03:10:37.000Z,15800000,185200000,225300,@marblemannequin x DAVIDBECK #bellletstalk #xgamesmode #xyzbca #asmr #satisfying #trending #viral #fyp #foryou #foryoupage #4u #duet #fypシ #fypg #fu,11,@marblemannequin x DAVIDBECK #bellletstalk #xgamesmode #xyzbca #asmr #satisfying #trending #viral #fyp #foryou #foryoupage #4u #duet #fypシ #fypg #fu,0,0,0,0,0,False
3500000,1533,False,295,201600,2021-01-19T00:02:57.000Z,14800000,100500000,404400,We couldn’t of done it without our huge family #arlostrong #fypシ #4yp #trending #viral #k9softiktok #tiktokdogs,53,We couldn’t of done it without our huge family #arlostrong #fypシ #4yp #trending #viral #k9softiktok #tiktokdogs,2,0,2,0,1,True
7700000,182,False,1419,66500,2021-07-04T19:00:27.000Z,13600000,85000000,291600,Why was she happy tho  #fyp #viral #gnb #share #trend #trending #verifyme #couple #foryou @britneyy.official,59,Why was she happy tho #fyp #viral #gnb #share #trend #trending #verifyme #couple #foryou @britneyy.official,0,0,0,0,0,False
957100,13,False,51,256900,2022-02-03T21:20:06.000Z,13300000,172700000,541100,We tried lol  #fyp #viral #baby #mommydaughter #fypシ #trending #foryou #foryoupage,10,We tried lol #fyp #viral #baby #mommydaughter #fypシ #trending #foryou #foryoupage,1,0,0,0,0,False
323700,30,False,39,256000,2022-01-17T19:46:07.000Z,12900000,43800000,759300,Her go fund me is in my bio❤️❤️ #fyp #viral #trending #hospital,9,Her go fund me is in my bio❤️❤️ #fyp #viral #trending #hospital,0,0,0,0,0,False
8100000,36,False,146,135100,2021-04-22T19:05:37.000Z,12500000,58200000,591600,Happy earth day   #foryou #foryoupage #trending #fypシ #xyzbca #earthday #foryourpage #fup,59,Happy earth day #foryou #foryoupage #trending #fypシ #xyzbca #earthday #foryourpage #fup,0,0,0,0,0,False
1600000,28,False,660,335900,2020-11-22T11:58:28.000Z,12500000,73500000,773100,100% энергии. Коротко о моём 2020 #trending #dance упал,10,100% энергии. Коротко о моём 2020 #trending #dance упал,0,0,0,0,0,False
11600000,187,True,862,273200,2021-03-01T10:44:58.000Z,12300000,98400000,464500,Part II patay kang bata kadc:@marcdanielbernardo #whamos #fyp #trending @rjdeclaro @jrbaring_ @markbenzonpelota @brion_lim,35,Part II patay kang bata kadc:@marcdanielbernardo #whamos #fyp #trending @rjdeclaro @jrbaring_ @markbenzonpelota @brion_lim,0,0,0,0,0,False
171300,25,False,14,134700,2021-11-18T16:06:29.000Z,12000000,118400000,113000,two crimes are caught with cctv at the same time #crime #cctv #viral #trending #scary,13,two crimes are caught with cctv at the same time #crime #cctv #viral #trending #scary,0,0,0,0,0,False
4400000,74,True,403,187200,2021-01-26T16:06:56.000Z,11600000,73300000,768600,#fyp #tourettes #foryou #tourettesawareness #lockdown #viral #funny #trending,59,#fyp #tourettes #foryou #tourettesawareness #lockdown #viral #funny #trending,0,0,0,0,0,False
5400000,390,False,668,73900,2022-07-12T16:22:59.000Z,11400000,56100000,243700,Linus slays   #fyp #BigInkEnergy #petsoftiktok #petlife #viral #trending,5,Linus slays #fyp #BigInkEnergy #petsoftiktok #petlife #viral #trending,0,0,0,0,0,False
4900000,2277,True,334,66900,2022-05-09T22:28:09.000Z,11100000,62000000,80200,Man I know y’all proud of me with this ⚡️#fyp#foryoupage#fypage#2022#blessed#trending#zenitsu#demonslayer#wtf#awesome#cool#viral#wtf#happy#yes#blowup#fypageシ#pov#duet#yes#thankyou#loveyou#cosplay#workout#motivation,14,Man I know y’all proud of me with this ⚡️#fyp#foryoupage#fypage#2022#blessed#trending#zenitsu#demonslayer#wtf#awesome#cool#viral#wtf#happy#yes#blowup#fypageシ#pov#duet#yes#thankyou#loveyou#cosplay#workout#motivation,0,0,0,0,0,False
26900000,154,True,401,69200,2021-02-05T22:52:31.000Z,11000000,58600000,91300,She almost cried  #painting #artistsoftiktok #trending #fyp,58,She almost cried #painting #artistsoftiktok #trending #fyp,0,0,0,0,1,False
2200000,30,False,178,47900,2021-10-01T19:29:28.000Z,10900000,173300000,18800,#trending #foryou #foryoupage #fyp #storytime #coming2america #treding #team07 #viralvideo #moment #lovestory #view,120,#trending #foryou #foryoupage #fyp #storytime #coming2america #treding #team07 #viralvideo #moment #lovestory #view,0,0,0,0,0,False
2600000,661,False,640,15800,2020-12-15T02:10:30.000Z,10600000,111800000,20900,football v. tennis... @seba.miller31 #foryou #fyp #foryoupage #trending #viral #tennis #football #tictactoe #challenge #xyzbca #funny #sports,23,football v. tennis... @seba.miller31 #foryou #fyp #foryoupage #trending #viral #tennis #football #tictactoe #challenge #xyzbca #funny #sports,0,0,0,0,0,False
8000000,69,True,147,103000,2021-01-24T02:37:53.000Z,10600000,65200000,190400,Our WHOLE Zoom class pranked our teacher Pt.3  (follow for more Zoom pranks!!) #foryou #fyp #foryoupage #tiktok #comedy #trending #trend #funny,18,Our WHOLE Zoom class pranked our teacher Pt.3 (follow for more Zoom pranks!!) #foryou #fyp #foryoupage #tiktok #comedy #trending #trend #funny,2,0,0,0,0,False
2700000,228,False,1900,74900,2022-02-02T02:37:35.000Z,10200000,63200000,279600,“DON’T YOU?!” #fyp #funny #babyanddad #cutetoddler #viral #trending #bunnies #foryou #girldad #comedy #trend #4u,144,“DON’T YOU?!” #fyp #funny #babyanddad #cutetoddler #viral #trending #bunnies #foryou #girldad #comedy #trend #4u,0,0,0,0,0,False
5400000,390,False,668,54500,2022-05-14T16:16:59.000Z,10200000,61700000,197000,#stitch with @goatdaddys so insanely spoiled #fyp #foryoupage #LENOVOJUSTBEYOU #petlife #petsoftiktok #trending,11,#stitch with @goatdaddys so insanely spoiled #fyp #foryoupage #LENOVOJUSTBEYOU #petlife #petsoftiktok #trending,0,0,0,1,0,False
112600,253,False,3,15800,2021-03-14T19:16:55.000Z,6500000,39600000,46600,Watch to the end  #biker #muscles #prankster #prank #watershots #beard #fyp #foryoupage #fpyシ #viral,14,Watch to the end #biker #muscles #prankster #prank #watershots #beard #fyp #foryoupage #fpyシ #viral,0,0,0,0,0,False
198500,8629,False,626,8819,2022-04-01T14:56:09.000Z,6300000,51400000,5930,Happy April Fools Day! #aprilfools #day #pranks #prankster #funday #justforfun #justkidding #funnyvideo #comedy #nativefamilies #nativehumor #smile #laugh #fyp #fypシ #fypdongggggggg #GameTok #AFairShotWithBlock #specialtalent #busted have a great day!,47,Happy April Fools Day! #aprilfools #day #pranks #prankster #funday #justforfun #justkidding #funnyvideo #comedy #nativefamilies #nativehumor #smile #laugh #fyp #fypシ #fypdongggggggg #GameTok #AFairShotWithBlock #specialtalent #busted have a great day!,0,0,0,0,0,False
297800,188,False,463,50800,2021-05-05T21:22:46.000Z,5100000,25000000,40300,Part 2? #funny #humor #prankwars #plasticbabies #funnyy #pranks #prankster #senior #foryou #foryoupage,22,Part 2? #funny #humor #prankwars #plasticbabies #funnyy #pranks #prankster #senior #foryou #foryoupage,0,0,0,0,0,False
100100,12,False,17,40100,2021-03-12T17:28:34.000Z,3700000,19800000,146700,wait. did she start crying in the end?  #prankwars #prank #prankster #icecreamprank #prankfail #foryou,37,wait. did she start crying in the end? #prankwars #prank #prankster #icecreamprank #prankfail #foryou,0,0,0,0,0,False
3900000,294,True,642,13600,2022-03-26T19:37:59.000Z,3600000,27100000,40400,Running Away without paying prankcomment your favorite #goviral #viral #prank #pranks #prankster #discover #trend #trending #fyp #tiktoknigeria #tiktoknaija #tiktokindia #foryou #foru #fypage #dontletthisflop #fypシ゚viral #fypシ #funny #lmao,60,Running Away without paying prankcomment your favorite #goviral #viral #prank #pranks #prankster #discover #trend #trending #fyp #tiktoknigeria #tiktoknaija #tiktokindia #foryou #foru #fypage #dontletthisflop #fypシ゚viral #fypシ #funny #lmao,0,0,0,0,0,False
1400000,435,True,1036,18400,2022-05-01T17:16:37.000Z,3000000,19100000,77300,Reply to @nicole_pecora I HID MY SNAP IN THE VID!!! IF U CAN FIND IT SNAP ME!!! #kellysalpeter #funny #comedy #pranks #prankswithkelly #relatable #viral #famous #prankster #amazonprank #phoneprank #parentprank,67,Reply to @nicole_pecora I HID MY SNAP IN THE VID!!! IF U CAN FIND IT SNAP ME!!! #kellysalpeter #funny #comedy #pranks #prankswithkelly #relatable #viral #famous #prankster #amazonprank #phoneprank #parentprank,0,0,0,0,0,False
6000000,207,False,393,20500,2020-09-16T03:56:35.000Z,2800000,10900000,83600,“Ewwww dooooode” I’m dead #prank #boyfriend #boyfriendcheck #comedy #funny #prankster #prankwars #fyp #foryou #foryoupage #QuickRecipes #funnyvideos,59,“Ewwww dooooode” I’m dead #prank #boyfriend #boyfriendcheck #comedy #funny #prankster #prankwars #fyp #foryou #foryoupage #QuickRecipes #funnyvideos,0,0,0,0,0,False
4400000,1196,False,470,32300,2020-11-13T03:43:09.000Z,2600000,16500000,12700,"Dropping $1,000 In Public She gets arr3st3d FULL VIDEO ON YOUTUBE #droppingmoney #walmartprank #walmart #prankster #bestpranks",29,"Dropping $1,000 In Public She gets arr3st3d FULL VIDEO ON YOUTUBE #droppingmoney #walmartprank #walmart #prankster #bestpranks",0,0,0,0,0,False
